order_id,courier_id,customer_id,order_date,status,order_value,delivery_minutes,rating_given,on_time,complaint_filed
27823,7007,156315,2024-01-02,Delivered,47.38,28.3,5.0,True,True
22696,5980,141591,2023-10-19,Delivered,21.56,27.0,5.0,False,False
66650,7102,148283,2023-08-23,Delivered,47.95,46.5,4.0,True,False
67926,7223,148538,2023-06-13,Unassigned,17.89,,,False,False
26090,6594,133914,2024-04-29,Delivered,22.88,38.3,5.0,False,False
56485,6860,174426,2023-08-04,Delivered,24.69,26.6,4.0,True,False
58257,5009,108702,2024-01-27,Delivered,59.11,26.5,5.0,True,False
56012,7308,168148,2024-04-12,Delivered,32.13,46.1,5.0,True,False
1760,5782,165273,2023-11-11,Delivered,30.9,32.5,5.0,False,True
37608,5375,138072,2023-10-25,Delivered,39.36,21.4,4.0,True,False
2291,6408,137881,2024-01-19,Cancelled by customer,31.5,,,False,False
11365,5490,121596,2024-01-16,Delivered,82.58,23.0,4.0,True,True
10585,7328,110994,2023-12-13,Delivered,27.06,23.0,5.0,True,True
65523,7114,139386,2023-06-10,Delivered,18.4,25.2,4.0,True,False
53230,7017,122297,2024-03-14,Delivered,26.59,31.8,3.0,True,False
19791,6416,154429,2023-10-12,Delivered,26.34,14.3,4.0,True,False
57583,6118,108463,2024-05-29,Delivered,11.32,44.1,5.0,True,False
5665,6978,128659,2023-11-19,Delivered,13.0,30.8,4.0,True,False
45801,5772,116359,2023-09-12,Delivered,14.68,22.3,5.0,True,False
66108,6040,149648,2024-05-21,Delivered,21.38,34.2,3.0,False,False
13559,5080,177067,2023-07-13,Delivered,41.57,27.8,5.0,True,False
21951,5008,147575,2024-03-31,Delivered,53.6,33.5,5.0,True,False
40140,7312,122843,2024-05-30,Delivered,21.46,33.2,4.0,True,False
61743,7495,177920,2023-09-12,Delivered,38.24,27.4,4.0,False,False
37596,5083,123094,2023-07-22,Delivered,22.62,33.5,5.0,True,False
59088,6809,137066,2024-02-29,Unassigned,37.17,,,False,False
11002,7082,143790,2023-11-15,Delivered,19.56,32.7,4.0,True,False
64388,6019,115388,2023-10-05,Delivered,16.4,22.3,5.0,True,False
39107,5982,144216,2024-02-29,Delivered,47.61,37.4,4.0,True,False
40244,5022,157401,2024-05-29,Delivered,83.7,37.2,3.0,False,False
37239,6699,150555,2023-08-13,Delivered,32.41,36.5,5.0,False,True
2186,6003,131756,2023-10-20,Delivered,45.72,39.9,5.0,True,False
10637,6992,130490,2024-03-23,Delivered,16.94,38.5,4.0,True,False
40757,6768,137346,2023-07-07,Unassigned,8.85,,,False,False
58831,6288,151406,2024-02-14,Unassigned,7.88,,,False,False
47286,6697,119490,2024-04-25,Delivered,25.48,32.7,5.0,True,False
41688,5827,138203,2023-10-29,Delivered,42.91,34.3,5.0,True,False
41267,5455,174783,2023-12-07,Cancelled by customer,24.06,,,False,False
43657,6770,114929,2024-04-18,Delivered,20.38,26.9,3.0,True,False
36763,5919,107125,2023-09-20,Delivered,21.33,27.3,4.0,True,False
18336,7294,109111,2024-02-13,Delivered,26.6,32.4,4.0,True,False
46362,5574,174839,2023-07-01,Delivered,40.48,33.8,4.0,True,False
12081,5296,177469,2023-07-24,Delivered,16.52,38.5,4.0,True,False
69284,6008,104404,2023-11-29,Delivered,49.63,18.7,5.0,True,False
64916,6026,177565,2023-06-17,Delivered,20.8,28.5,5.0,True,False
44213,5690,122654,2023-07-19,Delivered,38.39,35.7,4.0,True,False
53120,7126,129782,2023-07-06,Delivered,40.5,32.2,4.0,True,False
23701,7445,117664,2023-06-15,Delivered,18.18,34.2,4.0,False,False
54840,7010,148819,2023-12-26,Delivered,29.77,24.5,4.0,True,False
35589,7118,141270,2023-11-19,Unassigned,31.61,,,False,False
441,6479,136381,2023-08-09,Cancelled by customer,42.27,,,False,False
5969,5827,179865,2023-11-29,Delivered,21.66,29.0,3.0,True,False
52950,6848,140954,2024-01-31,Delivered,20.96,26.6,5.0,True,False
12020,5052,124551,2024-03-04,Delivered,13.81,43.9,5.0,False,False
4052,5525,150467,2024-03-12,Delivered,18.5,33.4,5.0,True,False
49588,7409,125128,2024-05-18,Unassigned,50.53,,,False,False
43020,6352,127373,2024-05-11,Delivered,25.98,20.2,4.0,True,False
51947,5523,125676,2023-08-07,Delivered,28.11,31.7,4.0,True,False
63105,5812,176835,2023-06-04,Delivered,21.98,25.8,4.0,True,True
18976,7241,111341,2023-08-19,Delivered,12.14,29.9,4.0,True,False
15469,6055,114660,2024-04-12,Delivered,43.0,29.8,5.0,False,False
30387,7365,138294,2024-02-02,Delivered,46.65,24.3,4.0,True,False
27637,5083,107029,2024-04-25,Delivered,44.7,28.9,5.0,True,False
59185,6041,132814,2024-03-16,Delivered,74.7,30.1,5.0,True,False
15700,7051,116388,2023-07-16,Unassigned,22.06,,,False,False
27159,5489,111692,2024-01-23,Delivered,30.95,38.3,5.0,True,False
11544,5788,105616,2024-01-28,Delivered,12.76,22.6,2.0,True,False
61015,6240,146960,2023-12-26,Delivered,54.55,42.9,4.0,True,False
7541,6355,145883,2024-03-15,Delivered,34.6,33.3,4.0,True,False
63527,5252,111771,2023-08-09,Delivered,10.96,33.9,5.0,True,False
1613,6561,120064,2024-05-05,Delivered,33.86,35.4,3.0,True,False
65903,5264,154647,2023-09-27,Cancelled by customer,19.38,,,False,False
30632,6200,138926,2023-09-30,Delivered,21.8,36.8,5.0,True,False
51107,6113,117402,2024-05-27,Delivered,22.61,33.7,4.0,False,False
13492,7233,179848,2024-03-06,Cancelled by customer,7.97,,,False,False
9188,5121,145021,2023-12-20,Delivered,17.55,19.6,5.0,True,False
66827,7445,150962,2023-08-14,Delivered,14.81,35.3,5.0,True,False
36719,6469,123819,2023-12-21,Delivered,61.11,32.9,4.0,True,False
63774,5780,114365,2023-09-12,Unassigned,29.0,,,False,False
65531,7201,157674,2024-03-31,Unassigned,46.77,,,False,False
34637,5929,106395,2024-01-03,Delivered,16.55,43.0,4.0,True,False
10033,6172,159791,2023-08-20,Delivered,33.13,29.1,3.0,False,False
23978,6643,169175,2023-07-24,Delivered,19.0,34.5,5.0,True,False
35601,5767,158593,2023-07-12,Delivered,25.43,37.9,5.0,True,False
32935,6716,110493,2023-08-20,Delivered,15.69,33.2,5.0,True,False
21128,5039,102038,2023-12-01,Delivered,32.05,30.4,5.0,False,False
45254,6613,126941,2024-03-05,Delivered,18.36,30.7,5.0,True,False
5938,5145,131743,2024-01-16,Delivered,17.13,23.4,4.0,True,False
18405,5221,135649,2024-02-29,Delivered,18.94,26.4,5.0,True,False
63521,7382,178672,2024-02-10,Cancelled by customer,36.76,,,False,False
45155,6532,162507,2023-11-09,Delivered,37.75,47.5,5.0,True,False
56347,5556,136589,2024-01-09,Delivered,28.45,30.2,4.0,True,False
65482,6228,173715,2023-10-20,Delivered,32.85,45.1,5.0,True,False
64425,6736,167724,2024-04-28,Delivered,42.66,39.8,5.0,False,False
17298,6781,127277,2024-02-03,Cancelled by customer,14.33,,,False,False
53548,6596,152103,2023-11-23,Cancelled by customer,12.78,,,False,False
29205,5073,160664,2023-10-14,Delivered,20.05,26.1,5.0,True,False
66241,6746,107749,2023-06-03,Delivered,7.47,26.2,5.0,True,False
39065,5064,119141,2023-07-13,Delivered,13.05,29.3,4.0,True,False
43152,6446,107068,2023-07-24,Delivered,27.18,37.3,3.0,True,False
46674,5354,122099,2023-07-22,Delivered,46.08,43.2,5.0,True,False
57125,6746,164819,2024-02-17,Delivered,26.94,28.4,5.0,True,True
48741,6098,161960,2024-04-27,Delivered,21.44,30.5,4.0,True,False
40923,5065,146203,2023-09-15,Cancelled by customer,37.55,,,False,False
26916,5610,110143,2023-10-17,Delivered,23.89,32.7,4.0,True,False
22641,6681,124346,2023-11-14,Delivered,29.8,28.1,4.0,True,False
37000,6347,112498,2023-08-04,Cancelled by customer,16.02,,,False,False
48653,5107,102987,2023-11-27,Delivered,29.18,34.4,4.0,True,False
51516,7252,126954,2023-10-21,Delivered,16.41,26.4,5.0,True,False
8570,7248,147996,2024-05-09,Delivered,25.21,33.6,4.0,True,False
65109,6762,133633,2024-02-28,Delivered,14.76,24.5,5.0,True,False
63143,7149,102865,2023-10-15,Delivered,52.13,36.4,3.0,False,False
52456,7053,141843,2023-09-21,Delivered,32.76,35.9,4.0,True,False
8055,6266,106334,2024-01-03,Cancelled by customer,21.12,,,False,False
8056,6304,154413,2023-09-02,Delivered,48.83,24.1,4.0,True,False
20114,6389,173429,2023-10-15,Delivered,27.42,27.5,5.0,True,False
4870,5924,146733,2023-07-05,Delivered,25.19,52.9,5.0,False,False
60963,5512,113359,2024-05-07,Delivered,15.41,25.3,5.0,True,False
17020,6118,131196,2023-10-18,Delivered,38.9,35.3,4.0,False,True
19452,7102,124610,2024-05-24,Delivered,54.01,31.6,4.0,True,False
45765,5523,113853,2023-10-03,Delivered,64.53,32.1,3.0,True,False
66406,5950,174653,2023-08-06,Delivered,14.55,42.0,4.0,False,False
3642,5253,175478,2024-03-30,Delivered,8.8,39.6,5.0,True,False
4225,7280,167013,2024-03-27,Delivered,39.02,15.4,5.0,False,False
13824,5482,103108,2023-10-11,Delivered,21.57,41.2,4.0,False,False
6971,6980,105875,2023-06-08,Cancelled by customer,25.71,,,False,False
20728,7403,131869,2023-12-04,Delivered,11.95,34.6,5.0,False,False
63525,6364,100613,2023-07-24,Cancelled by customer,12.63,,,False,False
64939,6801,165757,2023-07-28,Delivered,15.45,25.8,4.0,False,False
28893,7459,119671,2023-08-08,Delivered,22.33,41.3,3.0,False,False
12209,7338,167032,2023-06-26,Delivered,28.15,38.7,5.0,True,False
34546,5628,173788,2024-04-02,Cancelled by customer,29.32,,,False,False
39255,6970,140462,2023-10-08,Delivered,34.06,35.1,4.0,True,False
52443,5735,143949,2023-08-01,Delivered,58.04,38.3,4.0,True,False
51750,6358,167585,2023-12-03,Cancelled by customer,13.17,,,False,False
66376,5183,162534,2023-09-26,Delivered,28.07,41.7,3.0,True,False
26721,6835,147652,2023-12-16,Delivered,26.51,33.4,3.0,False,False
15809,5916,141932,2024-05-28,Delivered,16.25,28.8,4.0,True,False
59844,6104,153194,2023-12-21,Cancelled by customer,24.09,,,False,False
12995,5283,146713,2024-04-19,Delivered,31.6,42.8,4.0,True,False
33572,6406,156376,2023-12-06,Delivered,19.19,37.8,4.0,False,False
11604,5639,176916,2024-03-23,Cancelled by customer,22.39,,,False,False
46680,5663,153092,2023-09-14,Cancelled by customer,16.78,,,False,False
4016,7341,163499,2023-10-05,Delivered,26.98,16.9,4.0,True,False
2496,5384,151023,2023-09-28,Delivered,13.9,41.0,5.0,True,False
32552,6063,161856,2023-09-04,Delivered,26.3,47.1,4.0,True,False
48814,6042,121496,2024-03-11,Delivered,12.7,26.6,5.0,False,False
44978,6522,158848,2024-05-17,Unassigned,33.5,,,False,False
8037,5053,158890,2023-11-01,Delivered,22.33,37.5,3.0,False,False
37321,6288,154113,2023-07-04,Delivered,36.3,32.9,3.0,False,False
52462,7421,155302,2024-02-10,Delivered,23.04,42.9,4.0,False,False
3442,6996,138638,2024-05-06,Delivered,45.77,32.7,3.0,False,False
27877,5193,167120,2023-10-25,Unassigned,18.93,,,False,False
47153,6154,145476,2023-06-18,Delivered,9.25,24.2,5.0,True,False
33332,6181,104715,2024-01-24,Unassigned,24.4,,,False,False
25733,5251,153447,2023-07-21,Delivered,6.76,34.8,5.0,True,False
4422,6129,102831,2023-07-23,Delivered,9.77,46.7,3.0,True,False
49440,6676,152317,2023-10-08,Delivered,23.88,28.9,4.0,False,False
11119,5459,125577,2023-10-23,Cancelled by customer,17.58,,,False,False
14520,6547,138630,2023-11-21,Delivered,22.33,27.7,5.0,True,False
5803,5161,144342,2023-12-04,Delivered,16.35,41.1,5.0,False,False
27337,6975,141916,2023-10-21,Cancelled by customer,52.12,,,False,False
58122,5196,122904,2023-06-05,Delivered,19.46,22.6,4.0,False,False
9611,5330,107820,2023-09-10,Delivered,31.99,34.1,4.0,True,False
12211,5961,114534,2023-09-23,Delivered,12.96,33.6,3.0,False,False
33430,5058,120792,2024-05-03,Delivered,37.79,27.8,5.0,True,False
58451,6490,101111,2024-03-01,Delivered,37.08,39.1,5.0,True,False
4750,6066,123998,2023-06-19,Unassigned,45.6,,,False,False
10981,6730,108380,2024-05-19,Delivered,43.35,22.6,3.0,False,False
12306,6469,150724,2024-03-27,Delivered,25.76,28.9,5.0,True,False
40759,5779,165172,2023-07-14,Delivered,27.43,30.0,5.0,True,False
8865,7136,147912,2024-02-03,Delivered,37.63,28.5,3.0,False,False
55410,6608,103650,2024-03-02,Delivered,28.08,42.5,5.0,False,False
12449,6204,172014,2023-07-30,Delivered,13.95,37.0,3.0,True,False
18829,6913,137375,2023-08-20,Cancelled by customer,13.27,,,False,False
29486,7286,112557,2023-07-02,Delivered,23.83,27.5,4.0,False,False
13105,5109,111262,2023-12-07,Delivered,34.64,23.2,4.0,True,False
25623,5163,170410,2024-03-04,Cancelled by customer,11.86,,,False,False
13354,7118,170610,2023-11-28,Delivered,23.88,30.7,5.0,True,False
47781,5760,130546,2024-03-08,Delivered,35.9,35.0,3.0,True,False
1127,6378,122274,2024-02-14,Delivered,65.58,17.9,5.0,True,False
55048,5147,136249,2023-11-20,Delivered,20.42,33.0,5.0,True,False
18326,7227,102587,2024-02-01,Unassigned,15.65,,,False,False
28694,6551,102404,2023-10-05,Delivered,48.3,34.0,3.0,False,False
18444,5348,155910,2023-11-12,Delivered,5.4,18.1,4.0,True,False
39036,6269,161909,2024-01-14,Cancelled by customer,5.75,,,False,False
11804,7229,176727,2023-07-23,Delivered,48.73,31.9,4.0,True,True
36473,7342,166156,2023-10-13,Delivered,31.81,25.1,5.0,True,False
12126,5908,159710,2024-01-11,Delivered,18.27,31.3,4.0,True,False
2022,7049,178599,2024-04-10,Unassigned,22.9,,,False,False
2448,5433,143903,2024-01-30,Delivered,14.65,32.6,4.0,True,False
1621,6634,117843,2023-08-03,Delivered,32.19,32.4,4.0,False,False
34118,7186,119659,2024-03-31,Delivered,38.94,31.6,5.0,True,False
47387,5711,147432,2024-03-31,Delivered,23.16,14.1,4.0,False,False
7105,7441,138054,2024-01-11,Delivered,27.02,33.1,5.0,True,False
5397,7462,135942,2023-08-24,Delivered,26.31,19.3,5.0,True,False
52796,5082,132175,2024-03-06,Unassigned,20.94,,,False,False
53915,5312,162111,2023-10-19,Delivered,20.63,30.4,5.0,True,False
4311,7021,175022,2023-11-10,Delivered,19.63,39.2,5.0,True,False
45354,6985,168433,2023-10-16,Unassigned,7.6,,,False,False
45531,6838,165289,2024-05-22,Delivered,56.69,27.6,5.0,True,False
2055,5471,144108,2024-03-27,Delivered,29.12,37.7,5.0,True,False
17211,7408,173068,2023-12-03,Delivered,24.77,37.8,5.0,True,False
69178,6464,127238,2024-02-15,Delivered,21.75,42.5,4.0,True,False
48000,6494,161277,2024-05-10,Delivered,16.7,27.3,3.0,True,False
40217,6953,163386,2023-10-14,Delivered,30.53,29.4,4.0,True,False
49648,5169,148519,2024-05-04,Delivered,19.24,37.2,5.0,True,False
25431,5331,145910,2023-10-20,Delivered,20.08,35.1,5.0,True,True
61686,5597,123123,2024-04-30,Unassigned,32.12,,,False,False
42880,6035,124039,2023-06-11,Delivered,15.7,22.3,5.0,True,False
183,5603,156160,2023-09-02,Delivered,26.92,25.6,5.0,True,False
14583,6415,106012,2023-07-25,Delivered,27.73,51.7,4.0,True,True
26511,6997,136750,2023-12-09,Cancelled by customer,33.31,,,False,False
55676,7470,120178,2024-03-25,Delivered,14.02,34.5,3.0,True,False
49680,6236,110829,2023-12-31,Delivered,30.01,23.8,5.0,True,False
59519,6441,164002,2024-04-05,Delivered,22.16,32.3,3.0,False,False
418,7013,116034,2023-07-06,Delivered,31.2,35.2,5.0,True,True
38081,5177,174234,2024-04-14,Delivered,14.47,31.8,4.0,False,False
1307,5799,109316,2024-04-17,Delivered,52.24,24.6,5.0,True,True
22349,5737,144793,2023-06-20,Delivered,26.85,27.9,5.0,True,False
42072,5854,159426,2024-01-02,Cancelled by customer,23.61,,,False,False
40792,6895,179836,2023-12-24,Delivered,18.73,38.3,4.0,True,False
62260,6508,152659,2024-01-09,Delivered,10.55,24.3,5.0,True,False
66698,5610,104914,2024-02-01,Delivered,25.72,27.3,4.0,True,False
25200,5950,117889,2024-05-19,Delivered,50.76,47.2,4.0,False,False
1916,6010,157263,2024-03-07,Cancelled by customer,27.43,,,False,False
23562,5089,137914,2024-01-09,Unassigned,9.11,,,False,False
58138,5306,103013,2024-04-24,Cancelled by customer,30.86,,,False,False
32009,5679,159103,2024-05-29,Delivered,33.85,37.0,4.0,True,False
472,6147,137183,2023-09-24,Delivered,24.82,38.2,4.0,True,False
31705,7140,126588,2023-07-15,Delivered,22.39,43.3,4.0,True,False
44062,5275,164632,2024-03-11,Cancelled by customer,37.04,,,False,False
667,6953,111799,2023-07-10,Delivered,56.88,40.0,4.0,True,False
60984,6305,151208,2023-11-15,Delivered,37.68,35.6,3.0,True,True
33939,7467,146651,2023-10-21,Delivered,58.28,29.3,4.0,True,False
40663,6541,149291,2024-01-23,Delivered,36.35,30.4,4.0,False,False
69816,5889,178332,2024-01-23,Delivered,17.16,27.8,5.0,True,False
15660,6065,127691,2023-06-05,Delivered,43.88,28.0,3.0,True,False
771,6444,137191,2023-10-23,Delivered,16.17,16.2,5.0,True,False
32247,6194,104187,2023-10-03,Delivered,36.98,36.8,5.0,True,False
27125,5037,136611,2023-06-07,Delivered,27.07,25.8,4.0,True,False
6619,6194,144649,2024-03-14,Delivered,39.58,31.5,5.0,True,False
32320,6111,111985,2023-11-19,Delivered,25.66,39.5,4.0,False,False
10934,6416,140271,2024-01-22,Delivered,51.54,33.1,4.0,False,False
59653,5210,165902,2023-06-30,Delivered,30.09,25.6,4.0,True,False
7907,7429,109926,2024-02-14,Delivered,45.34,23.4,5.0,True,False
6263,7471,158703,2023-11-14,Delivered,35.02,49.7,3.0,True,False
60680,7320,158367,2023-10-14,Delivered,5.68,43.4,4.0,True,False
37181,7097,175647,2024-04-01,Delivered,12.5,36.1,5.0,False,False
46415,5966,166563,2024-04-19,Delivered,19.74,33.8,5.0,False,False
6044,6800,132987,2024-03-26,Delivered,54.89,23.5,4.0,True,True
69536,5120,146468,2024-05-27,Delivered,30.44,40.6,3.0,True,False
55343,6509,177552,2023-08-02,Delivered,45.25,14.0,5.0,True,False
19343,5076,134057,2024-01-15,Delivered,32.66,34.5,5.0,True,False
20345,5612,156624,2024-01-28,Unassigned,42.17,,,False,False
66944,6468,154344,2024-04-28,Delivered,18.07,37.0,5.0,True,False
52465,5640,108698,2024-02-23,Delivered,26.49,37.2,5.0,False,False
48266,5527,115039,2024-02-15,Cancelled by customer,26.97,,,False,False
31384,6065,150467,2023-10-27,Delivered,40.39,33.8,3.0,True,True
18431,5758,142222,2024-01-18,Unassigned,16.12,,,False,False
2097,5688,159871,2023-07-14,Cancelled by customer,42.65,,,False,False
55630,7439,130774,2024-04-13,Delivered,19.97,36.9,3.0,False,False
15947,6726,158601,2023-09-21,Delivered,27.93,34.6,5.0,True,False
15873,6662,155182,2024-04-18,Cancelled by customer,42.84,,,False,False
42224,6623,101659,2024-04-06,Delivered,82.15,20.1,5.0,True,False
68907,7090,105281,2023-06-26,Cancelled by customer,39.05,,,False,False
13625,6324,124830,2023-08-18,Delivered,34.49,37.6,5.0,True,True
32959,6707,157727,2023-08-14,Delivered,18.56,35.6,4.0,True,False
18699,6100,172415,2024-03-19,Delivered,27.76,44.3,4.0,True,False
64040,6537,124437,2023-10-15,Delivered,48.4,43.8,4.0,True,False
38631,5819,135697,2023-11-07,Delivered,37.5,29.9,5.0,True,False
4032,6170,101565,2024-03-29,Delivered,32.38,22.5,4.0,True,False
14647,5894,135673,2023-06-17,Cancelled by customer,29.73,,,False,False
5970,6449,101532,2023-06-10,Cancelled by customer,15.92,,,False,False
48465,7140,152712,2023-07-18,Delivered,27.05,32.3,4.0,True,False
63682,7116,125028,2023-11-21,Delivered,14.68,39.7,4.0,True,False
23357,6508,146040,2024-02-14,Delivered,50.98,35.1,4.0,True,False
5570,5064,174214,2023-06-10,Delivered,6.14,46.3,4.0,True,False
30392,5405,105320,2024-02-07,Cancelled by customer,22.86,,,False,False
27524,7286,174873,2023-06-15,Delivered,16.91,38.2,3.0,True,False
24117,6893,135834,2023-06-14,Delivered,41.44,49.0,5.0,True,False
66141,6671,102744,2023-10-31,Delivered,65.05,26.4,4.0,True,True
64030,6471,149502,2023-08-05,Delivered,28.39,42.4,4.0,True,False
65948,7466,157046,2023-06-28,Cancelled by customer,28.27,,,False,False
67562,7336,107658,2024-01-12,Cancelled by customer,60.52,,,False,False
44721,5232,103867,2024-04-29,Delivered,34.65,26.0,5.0,True,False
1314,5845,141445,2024-02-11,Delivered,27.35,30.0,5.0,True,False
25665,7408,115380,2024-05-17,Delivered,34.18,21.7,5.0,True,False
24885,6160,124665,2024-01-25,Cancelled by customer,26.81,,,False,False
17708,6973,143565,2023-10-22,Delivered,17.43,26.7,5.0,True,False
48625,7167,167193,2023-11-16,Delivered,43.15,39.5,3.0,True,False
33209,5826,161462,2023-12-16,Delivered,15.14,41.1,4.0,True,False
58717,6365,175981,2023-09-07,Delivered,14.27,31.9,4.0,True,False
66137,7351,140953,2023-12-20,Delivered,11.3,41.2,4.0,True,False
36835,7206,148299,2023-09-19,Delivered,15.09,36.3,4.0,False,False
57471,5790,121881,2024-05-02,Delivered,18.49,36.0,3.0,True,False
43700,7072,153491,2023-10-26,Delivered,22.26,28.7,5.0,True,False
19479,5215,163945,2023-12-21,Cancelled by customer,35.89,,,False,False
54143,7174,135640,2023-09-14,Unassigned,39.76,,,False,False
62531,6344,174124,2023-09-28,Delivered,18.89,28.7,5.0,True,False
9304,5695,126103,2024-02-25,Unassigned,25.2,,,False,False
32691,6770,137064,2024-01-10,Delivered,17.99,35.1,4.0,False,False
20448,5741,130851,2023-06-03,Delivered,21.65,36.9,2.0,True,False
14950,6089,176192,2023-09-14,Unassigned,23.57,,,False,False
20585,5699,144596,2023-07-21,Cancelled by customer,52.2,,,False,False
48011,5682,149962,2023-12-15,Delivered,22.45,30.3,3.0,True,False
4471,6965,173759,2023-08-25,Cancelled by customer,37.57,,,False,False
7863,7268,128429,2023-06-06,Delivered,12.31,41.7,3.0,True,False
25231,5706,158982,2023-11-01,Delivered,39.29,28.8,5.0,True,False
62799,5432,179941,2023-07-08,Delivered,23.37,30.7,5.0,True,False
66286,7027,123260,2023-06-19,Cancelled by customer,36.54,,,False,False
65226,6838,116397,2023-07-01,Delivered,6.51,39.9,4.0,True,False
66763,6214,152911,2023-08-19,Delivered,24.5,22.9,5.0,True,False
32992,5044,172635,2024-04-05,Delivered,44.3,45.0,5.0,True,False
53380,6535,111746,2023-09-03,Delivered,41.49,25.0,5.0,True,False
10569,5589,147117,2023-10-21,Delivered,92.0,33.6,4.0,True,False
397,6624,172401,2023-10-10,Delivered,26.73,39.7,4.0,True,False
39529,7401,125813,2023-08-19,Delivered,25.44,26.9,5.0,True,False
69336,5095,111453,2023-08-06,Delivered,7.06,32.1,4.0,False,False
40376,6511,167083,2024-05-09,Unassigned,11.91,,,False,False
58771,6542,143699,2024-04-16,Delivered,14.77,31.0,5.0,True,False
31556,5903,105889,2023-10-16,Delivered,33.36,19.3,3.0,True,False
1704,5201,165376,2024-03-12,Delivered,14.43,36.4,4.0,False,False
12732,6292,136081,2023-12-10,Delivered,14.67,40.5,2.0,True,False
1288,5654,173613,2023-10-31,Delivered,54.9,36.7,5.0,True,False
40474,5701,119354,2024-03-01,Delivered,16.97,26.8,3.0,True,False
65920,6644,110264,2024-01-25,Delivered,28.46,32.8,2.0,True,False
35858,7150,162810,2023-12-10,Delivered,37.78,33.8,4.0,False,False
15052,6587,167548,2023-08-17,Delivered,46.55,29.3,3.0,False,False
60304,5595,103193,2023-08-13,Delivered,34.22,23.7,5.0,True,False
58150,6674,138255,2023-09-02,Delivered,47.19,24.3,4.0,True,False
7575,6292,151541,2023-09-05,Delivered,25.99,48.4,3.0,False,False
67996,5617,171909,2023-07-11,Delivered,34.49,23.1,4.0,True,False
32021,5208,111093,2023-10-08,Delivered,45.97,43.4,5.0,True,False
22554,6204,179858,2023-07-17,Delivered,27.09,37.1,3.0,True,False
26696,5362,156586,2024-05-28,Cancelled by customer,35.97,,,False,False
63678,5228,163268,2024-03-11,Delivered,24.71,24.4,5.0,True,False
37593,5038,177959,2024-06-01,Unassigned,9.94,,,False,False
23699,6004,119012,2024-05-13,Delivered,60.31,31.0,4.0,True,False
25647,6736,124402,2023-09-10,Delivered,53.66,32.7,5.0,True,True
7663,7430,117204,2023-06-12,Delivered,47.27,16.7,5.0,True,False
55012,7456,127216,2023-07-25,Delivered,13.12,22.7,5.0,True,False
54896,6002,118483,2024-05-25,Delivered,31.56,39.8,3.0,True,False
49661,5248,156093,2024-03-19,Delivered,25.71,32.6,4.0,True,False
37807,6409,154878,2024-04-07,Delivered,15.18,16.6,4.0,True,False
67185,6246,111595,2023-11-16,Delivered,41.5,34.9,4.0,True,False
53988,7481,148801,2024-04-28,Delivered,32.08,31.8,4.0,True,False
9861,6731,161276,2024-04-24,Unassigned,26.93,,,False,False
22150,6333,156971,2023-11-30,Delivered,45.95,32.0,4.0,True,False
3707,6414,155958,2024-05-31,Delivered,17.86,34.7,3.0,True,False
62655,6616,163981,2023-09-22,Delivered,28.59,18.7,3.0,True,False
36938,5718,146320,2024-01-14,Delivered,24.04,33.9,4.0,True,False
40808,6515,163618,2023-12-04,Delivered,21.37,37.1,4.0,True,False
17008,5347,166435,2024-02-19,Cancelled by customer,22.55,,,False,False
63093,5340,119594,2023-10-17,Delivered,28.49,22.5,3.0,True,False
60149,5986,116683,2023-11-14,Delivered,4.19,25.2,5.0,True,False
26985,6029,138052,2024-03-30,Delivered,27.01,38.8,3.0,False,False
53436,6494,174347,2024-04-28,Delivered,15.77,30.1,4.0,True,False
33800,5226,174729,2024-02-23,Delivered,36.59,39.0,5.0,True,False
21592,5053,101468,2024-03-16,Delivered,47.5,34.0,4.0,False,False
56685,6750,114395,2024-04-23,Delivered,26.46,24.8,5.0,True,False
39569,6503,162896,2023-06-30,Delivered,25.13,24.3,4.0,True,False
39248,5427,109994,2024-04-12,Unassigned,31.95,,,False,False
34168,6587,118445,2023-10-25,Delivered,19.46,30.1,5.0,True,False
42207,6210,116931,2024-03-18,Delivered,6.46,36.0,5.0,False,False
27265,7348,146226,2023-08-15,Delivered,26.83,33.8,5.0,True,False
52671,5446,149749,2023-12-22,Delivered,15.04,48.4,3.0,True,False
54677,6956,138908,2023-08-04,Delivered,23.25,21.5,5.0,True,False
54687,6919,133039,2023-08-01,Cancelled by customer,20.47,,,False,False
10371,6216,155212,2023-12-25,Delivered,60.89,34.8,5.0,True,False
35425,6961,143737,2023-11-13,Delivered,26.37,27.0,3.0,True,False
32278,6319,100615,2024-02-01,Cancelled by customer,29.17,,,False,False
3858,7193,152323,2024-05-27,Cancelled by customer,44.68,,,False,False
50320,6086,146772,2024-04-21,Delivered,22.59,33.3,3.0,False,False
28541,7187,113112,2023-07-29,Unassigned,34.78,,,False,False
23362,6436,179607,2023-10-12,Cancelled by customer,21.4,,,False,False
55399,6561,104384,2024-05-21,Cancelled by customer,42.1,,,False,False
21678,7284,163347,2023-07-22,Delivered,48.61,29.0,5.0,True,False
51242,7192,114559,2024-01-25,Delivered,28.61,29.3,5.0,True,True
32928,5614,123072,2023-09-14,Cancelled by customer,4.47,,,False,False
58518,6287,103631,2023-08-30,Delivered,25.08,43.9,4.0,True,False
16385,7137,170595,2024-04-04,Cancelled by customer,46.72,,,False,False
24309,6658,116724,2023-09-21,Delivered,18.2,21.5,5.0,True,False
